"NUTS_ID","Region_LTN","Spss code","Year","PRG","RES","INT","KNW","GDP"
"DEE0","Sachsen-Anhalt","Missing",2002,0.172141588,-0.202322425,0.060087591,0.243255255,
"DEF0","Schleswig-Holstein",4110,2002,0.182796337,-0.104981152,0.24386258,0.466307116,
"DEG0","Th�ringen",14510,2002,0.177180308,0.074426867,-0.017546627,0.078193298,
"DK01","Hovedstaden",7100,2002,,,,,
"DK02","Sj�lland�",7200,2002,,,,,
"DK03","Syddanmark",7300,2002,,,,,
"DK04","Midtjylland�",7400,2002,,,,,
"DK05","Nordjylland�",7500,2002,,,,,
"EE00","Eesti",18,2002,0.21042828,0.128888302,0.101143724,0.04188272,
"EL51","Anatoliki Makedonia, Thraki",11120,2002,0.075676753,-0.30681071,-0.454637827,-0.594222388,
"EL52","Kentriki Makedonia",11210,2002,-0.064586295,-0.480833786,-0.180827647,-0.254831899,
"EL53","Dytiki Makedonia",11214,2002,-0.064586295,-0.480833786,-0.180827647,-0.254831899,
"EL61","Thessalia",11230,2002,-0.025956198,-0.214122213,-0.269228439,-0.450456115,
"EL54","Ipeiros",11220,2002,0.018936184,-0.303436816,-0.397184797,-0.605313304,
"EL62","Ionian Islands",11430,2002,,,,,
"EL63","Dytiki Ellada",11315,2002,,,,,
"EL64","Sterea Ellada",11314,2002,,,,,
"EL65","Peloponnisos",11320,2002,-0.50068803,0.150563561,-0.151502683,-0.160695413,
"EL30","Attiki",11311,2002,-0.134262171,-0.288812155,-0.184940758,-0.305571873,
"EL41","Voreio Aigaio�",11410,2002,-0.09164016,-0.318128092,-0.112359011,-0.110577932,
"EL42","Notio Aigaio�","Missing",2002,-0.09164016,-0.318128092,-0.112359011,-0.110577932,
"EL43","Kriti",11420,2002,0.004045797,-0.477213453,-0.198183144,-0.29201737,
"ES11","Galicia",12110,2002,0.176908993,0.033447746,-0.218460286,-0.234521366,
"ES12","Principado de Asturias",12120,2002,0.007410616,-0.39744306,-0.499693732,-0.839799332,
"ES13","Cantabria",12130,2002,-0.449383161,0.914696032,0.477440437,0.944446843,
"ES21","Pa�s Vasco",12210,2002,-0.228906644,-0.201946571,-0.236107963,-0.353152715,
"ES22","Comunidad Foral de Navarra",12220,2002,-0.232582385,0.115956783,-0.106484866,-0.027379692,
"ES23","La Rioja",12230,2002,0.102292795,-0.127979251,0.04200994,0.30285915,
"ES24","Arag�n",12240,2002,-0.661538054,0.157052118,-0.255430779,-0.185422136,
"ES30","Comunidad de Madrid",12310,2002,-0.526804919,-0.207955499,-0.314590359,-0.414431268,
"ES41","Castilla y Le�n",12410,2002,-0.078768695,-0.07526425,-0.116639496,0.029359557,
"ES42","Castilla-La Mancha",12420,2002,0.017227045,-0.322116778,0.037274382,0.207109648,
"ES43","Extremadura",12430,2002,-0.474904453,-0.100935388,-0.41618696,-0.395704419,
"ES51","Catalu�a",12510,2002,-0.200787307,-0.080640031,-0.119978888,-0.0676641,
"ES52","Comunidad Valenciana",12520,2002,-0.074662422,-0.313956354,-0.14553134,-0.152210339,
"ES53","Illes Balears",12530,2002,0.248785783,-0.414109687,0.171068399,0.038069766,
"ES61","Andaluc�a",12610,2002,-0.18030906,-0.101533343,-0.180318286,-0.153737988,
"ES62","Regi�n de Murcia",12620,2002,-0.560641429,-0.171368305,-0.336896387,-0.248055442,
"ES63","Ciudad de Ceuta","Missing",2002,-0.560641429,-0.171368305,-0.336896387,-0.248055442,
"ES64","Ciudad de Melilla","Missing",2002,-0.560641429,-0.171368305,-0.336896387,-0.248055442,
"ES70","Canarias",12710,2002,-0.068267233,-0.269756605,0.059276061,-0.221848803,
"FI19","L�nsi-Suomi",15190,2002,-0.017466804,0.448195345,0.075699695,0.294497247,
"FI1B","Helsinki-Uusimaa",15180,2002,0.119622003,0.363110756,0.264447898,0.506995049,
"FI1C","Etel�-Suomi",15180,2002,0.119622003,0.363110756,0.264447898,0.506995049,
"FI1D","Pohjois- ja It�-Suomi",15110,2002,-0.006965215,0.314375084,0.064324311,0.301468315,
"FI20","�land",15110,2002,0.020191627,0.288747366,0.142715921,0.364486469,
"FR10","Ile-de-France",1100,2002,-0.007004815,0.206469096,0.310476164,0.378192153,
"FRF2","Champagne-Ardenne",1210,2002,-0.313707689,-0.019307436,0.046911212,0.282980524,
"FRE2","Picardie",1220,2002,-0.310463215,0.11207231,-0.064438504,-0.174575111,
"FRD2","Haute-Normandie",1230,2002,-0.090206566,0.177628052,0.295561319,0.397589118,
"FRB0","Centre � Val de Loire",1240,2002,-0.300982733,0.137937905,0.136028292,0.319918985,
"FRD1","Basse-Normandie",1250,2002,-0.188792503,0.237239191,0.356903095,0.574705346,
"FRC1","Bourgogne",1260,2002,-0.295728995,0.141639036,-0.197329396,-0.082400332,
"FRE1","Nord-Pas de Calais",1300,2002,-0.154035467,-0.170667121,-0.177845434,-0.222854111,
"FRF3","Lorraine",1410,2002,-0.126270439,-0.377000378,-0.214073453,-0.479310083,
"FRF1","Alsace",1420,2002,-0.193224425,0.054564403,-0.055680758,0.02510463,
"FRC2","Franche-Comt�",1430,2002,0.110344975,0.210220527,0.118741243,0.376140363,
"FRG0","Pays de la Loire",1510,2002,0.002063799,0.027752675,0.089125137,0.172212221,
"FRH0","Bretagne",1520,2002,-0.597577944,-0.115487157,-0.134035576,0.005899906,
"FRI3","Poitou-Charentes",1530,2002,-0.594790077,-0.112019243,0.021472365,0.016412766,
"FRI1","Aquitaine",1610,2002,-0.236690387,-0.053633946,0.124160567,0.258833306,
"FRJ2","Midi-Pyr�n�es",1620,2002,-0.164721879,0.015493885,0.068027992,0.11141631,
"FRI2","Limousin",1630,2002,-0.471347474,-0.238283677,0.132451842,0.133067678,
"FRK2","Rh�ne-Alpes",1710,2002,-0.398155918,0.23325184,-0.248222441,-0.086714511,
"FRK1","Auvergne",1720,2002,0.037801546,0.119369292,0.329133933,0.528064565,
"FRJ1","Languedoc-Roussillon",1810,2002,-0.714862904,0.066709381,-0.224745425,-0.114235097,
"FRL0","Provence-Alpes-C�te d�Azur",1820,2002,-0.441149728,0.244774185,-0.16924069,0.054950195,
"FRM0","Corse",1830,2002,,,,,
"FRY1","Guadeloupe","Missing",2002,,,,,
"FRY2","Martinique","Missing",2002,,,,,
"FRY3","Guyane","Missing",2002,,,,,
"FRY4","La R�union","Missing",2002,,,,,
"FRY5","Mayotte","Missing",2002,,,,,
"HR03","Jadranska Hrvatska","Aggregate  (32150,32140,32160)",2002,,,,,
"HR04","Kontinentalna Hrvatska","Aggregate (32110, 32120)",2002,,,,,
"HU11","Budapest",21110,2002,0.204117306,0.139275626,0.451465835,0.426903155,
"HU12","Pest",21110,2002,0.204117306,0.139275626,0.451465835,0.426903155,
"HU21","K�z�p-Dun�nt�l",21210,2002,0.250312605,-0.146007015,0.390809879,0.331749742,
"HU22","Nyugat-Dun�nt�l",21220,2002,0.201139749,-0.058783847,0.240737392,0.155540204,
"HU23","D�l-Dun�nt�l",21230,2002,0.20325628,-0.12244176,0.1749655,-0.004420371,
"HU31","�szak-Magyarorsz�g",21310,2002,0.311542201,-0.235939838,0.244854162,0.1833979,
"HU32","�szak-Alf�ld",21320,2002,0.024964303,-0.050954743,0.005361817,-0.104288733,
"HU33","D�l-Alf�ld",21330,2002,0.203548143,-0.048602261,0.279053522,0.235685982,
"IE04","Northern and Western","Aggregate",2002,-0.165972186,-0.056985253,-0.345116675,-0.326762053,
"IE05","Southern","Aggregate",2002,-0.179529094,0.01392329,-0.262744071,-0.253851234,
"IE06","Eastern and Midland","Aggregate",2002,-0.043154514,-0.005334501,-0.237964841,-0.165448141,
"IS00","Iceland",29,2002,,,,,
"ITC1","Piemonte",5110,2002,-0.353012312,0.182696904,-0.211397011,0.014798996,
"ITC2","Valle d'Aosta",5110,2002,-0.353012312,0.182696904,-0.211397011,0.014798996,
"ITC3","Liguria",5120,2002,-0.060648605,0.436866639,0.202940226,0.373953618,
"ITC4","Lombardia",5130,2002,-0.407592269,0.203217185,0.118132293,0.347693417,
"ITF1","Abruzzo",5410,2002,-0.091569781,0.014065173,-0.242607125,-0.34056744,
"ITF2","Molise",5410,2002,-0.091569781,0.014065173,-0.242607125,-0.34056744,
"ITF3","Campania",5420,2002,-0.281493121,-0.231316855,-0.145531132,-0.106893729,
"ITF4","Puglia",5430,2002,0.110158684,0.031380034,0.00055177,-0.003417695,
"ITF5","Basilicata",5440,2002,-0.175220884,-0.571427618,-0.049310552,0.141230475,
"ITF6","Calabria",5450,2002,-0.035664789,0.117668673,-0.097607422,-0.109040928,
"ITG1","Sicilia",5520,2002,-0.164595374,-0.289617636,-0.152084927,-0.11037846,
"ITG2","Sardegna",5510,2002,-0.297934063,0.297302597,-0.119714361,-0.049884456,
"ITH1","Provincia Autonoma di Bolzano/Bozen",5210,2002,0.102733705,-0.539180645,0.300207826,0.403373552,
"ITH2","Provincia Autonoma di Trento*",5210,2002,0.102733705,-0.539180645,0.300207826,0.403373552,
"ITH3","Veneto",5220,2002,-0.191493465,0.091780959,-0.122325523,-0.036946586,
"ITH4","Friuli-Venezia Giulia",5230,2002,-0.324572713,0.255163211,0.00149773,0.158323526,
"ITH5","Emilia-Romagna",5240,2002,-0.068230034,0.272208876,-0.158005582,-0.140461758,
"ITI1","Toscana",5310,2002,-0.199508128,0.255820276,0.093998215,0.390642613,
"ITI2","Umbria",5330,2002,-0.378714875,0.114633804,-0.365208474,-0.557672087,
"ITI3","Marche",5320,2002,-0.408133126,-0.072226879,-0.015779874,0.144792759,
"ITI4","Lazio",5340,2002,-0.120466285,0.070587785,0.08834501,0.290860395,
"LI00","Missing","Missing",2002,,,,,
"LT01","Sostines regionas","Take lithuania",2002,,,,,
"LT02","Vidurio ir vakaru Lietuvos regionas","Take lithuania",2002,,,,,
"LU00","Luxembourg",6,2002,-0.004294568,0.00178084,0.095378824,0.107308792,
"LV00","Latvija",20,2002,0.184700142,-0.078852488,-0.017370008,-0.136702901,
"ME00","Crna Gora","Average of Slovenian regions",2002,,,,,
"MK00","Porane�na Jugoslovenska Republika Makedonija","Take rest of makedonia",2002,,,,,
"MT00","Malta",22,2002,0.261922121,-0.345671414,-0.032163396,-0.363463606,
"NL11","Groningen",3110,2002,0.23404221,0.150377793,0.094537214,0.198019089,
"NL12","Friesland (NL)",3120,2002,-0.15539865,0.26411518,-0.023992468,0.279891563,
"NL13","Drenthe",3130,2002,0.096826101,0.474434099,0.438931851,0.676121317,
"NL21","Overijssel",3210,2002,0.074556678,0.063195555,0.0525908,0.21362373,
"NL22","Gelderland",3220,2002,0.225156705,0.124121014,0.337556183,0.69916571,
"NL23","Flevoland",3230,2002,0.153910596,0.116353896,0.294794243,0.422651691,
"NL31","Utrecht",3330,2002,-0.003267019,0.468119257,0.249833933,0.553641479,
"NL32","Noord-Holland",3310,2002,0.115167243,0.623311073,0.439625262,0.74564152,
"NL33","Zuid-Holland",3320,2002,0.005025091,0.311956388,0.158273853,0.461327453,
"NL34","Zeeland",3420,2002,0.363891989,0.142266827,0.347516973,0.516918433,
"NL41","Noord-Brabant",3410,2002,0.030288928,0.331712951,0.321092566,0.597520499,
"NL42","Limburg (NL)",3430,2002,-0.021798638,0.114078794,0.033812915,0.086593784,
"NO01","Oslo og Akershus",34110,2002,,,,,
"NO02","Hedmark og Oppland",34120,2002,,,,,
"NO03","S�r-�stlandet",34200,2002,,,,,
"NO04","Agder og Rogaland","Take trondelag",2002,,,,,
"NO05","Vestlandet",34300,2002,,,,,
"NO06","Tr�ndelag",34400,2002,,,,,
"NO07","Nord-Norge",34500,2002,,,,,
"PL21","Ma?opolskie",25210,2002,0.15707955,-0.086815006,0.014097033,-0.089839094,
"PL22","?l?skie",25220,2002,0.388993839,-0.145219696,0.190703319,0.157278802,
"PL41","Wielkopolskie",25410,2002,0.53975638,-0.302637058,0.284817076,0.181545426,
"PL42","Zachodniopomorskie",25420,2002,-0.005488833,-0.169138055,-0.734797521,-1.032884988,
"PL43","Lubuskie",25430,2002,0.399481568,0.009901237,0.303218007,0.202936571,
"PL51","Dolno?l?skie",25510,2002,0.378608806,-0.088820433,0.146272165,0.018419564,
"PL52","Opolskie",25520,2002,0.326546735,-0.316796541,0.258483363,-0.041876777,
"PL61","Kujawsko-pomorskie",25610,2002,0.332035828,-0.087838225,0.112654827,-0.026665059,
"PL62","Warmi?sko-mazurskie",25620,2002,0.29229828,-0.237836732,0.024063147,-0.045363785,
"PL63","Pomorskie",25630,2002,0.164866065,-0.18059635,0.098666446,0.075952892,
"PL71","?�dzkie",25110,2002,0.068176566,-0.051141482,-0.017147344,-0.018331533,
"PL72","Swietokrzyskie",25330,2002,0.200181629,-0.067359909,0.284751784,0.088292405,
"PL81","Lubelskie",25310,2002,0.004548654,0.417098519,-0.012712786,-0.039225558,
"PL82","Podkarpackie",25320,2002,0.022208321,-0.319835372,-0.222207353,-0.382645527,
"PL84","Podlaskie",25340,2002,0.13299287,-0.24827379,-0.022998945,-0.127761435,
"PL91","Warszawski stoleczny","Take PL12",2002,0.044641893,-0.001723526,0.112211012,0.002839678,
"PL92","Mazowiecki regionalny",25120,2002,0.044641893,-0.001723526,0.112211012,0.002839678,
"PT11","Norte",13100,2002,-0.331938048,-0.161517538,-0.530337639,-0.718855223,
"PT15","Algarve",13420,2002,0.009683861,-0.522434496,-0.377578901,-0.611201493,
"PT16","Centro (PT)",13200,2002,-0.157704254,-0.284544559,-0.266102414,-0.36063398,
"PT17","�rea Metropolitana de Lisboa",13300,2002,-0.239945753,-0.083594579,-0.302844531,-0.395726642,
"PT18","Alentejo",13410,2002,-0.346189851,-0.039209159,-0.327919289,-0.409080317,
"PT20","Regi�o Aut�noma dos A�ores",13510,2002,-0.334400719,0.213364346,-0.456411057,-0.394863912,
"PT30","Regi�o Aut�noma da Madeira",13520,2002,0.391539933,-0.389734986,-0.104337971,-0.174771733,
"RO11","Nord-Vest",29110,2002,-0.020171582,-0.096340663,-0.170630297,-0.435126667,
"RO12","Centru",29120,2002,-0.027262056,-0.203397121,-0.214502755,-0.460908103,
"RO21","Nord-Est",29210,2002,0.100445865,-0.294368388,-0.305428497,-0.620045775,
"RO22","Sud-Est",29220,2002,0.142848871,-0.063024817,-0.070411457,-0.210471114,
"RO31","Sud-Muntenia",29310,2002,-0.039818974,-0.069344356,-0.406481767,-0.642117684,
"RO32","Bucure?ti-Ilfov",29320,2002,0.409168174,-0.193376751,0.190736864,0.030582675,
"RO41","Sud-Vest Oltenia",29410,2002,0.090150116,-0.023906988,-0.303352329,-0.557359413,
"RO42","Vest",29420,2002,0.123039034,-0.170717481,-0.292370935,-0.429166702,
"RS11","Missing","missing",2002,,,,,
"RS12","Missing","missing",2002,,,,,
"RS21","Missing","missing",2002,,,,,
"RS22","Missing","missing",2002,,,,,
"SE11","Stockholm",16110,2002,0.221988829,0.355522927,0.562127708,0.851788474,
"SE12","�stra Mellansverige",16120,2002,0.036555448,0.041296735,0.216449071,0.456126224,
"SE21","Sm�land med �arna",16210,2002,0.255583706,0.019779972,0.467724907,0.674713658,
"SE22","Sydsverige",16220,2002,0.255583706,0.019779972,0.467724907,0.674713658,
"SE23","V�stsverige",16230,2002,0.255583706,0.019779972,0.467724907,0.674713658,
"SE31","Norra Mellansverige",16310,2002,0.112293467,-0.012085867,0.408789816,0.667290161,
"SE32","Mellersta Norrland",16320,2002,0.112293467,-0.012085867,0.408789816,0.667290161,
"SE33","�vre Norrland",16330,2002,0.112293467,-0.012085867,0.408789816,0.667290161,
"SI03","Vzhodna Slovenija�",27110,2002,-0.18605154,-0.030784131,0.140407649,0.06765125,
"SI04","Zahodna Slovenija",27120,2002,-0.126168083,0.135880905,0.279745745,0.286834211,
"SK01","Bratislavsk� kraj",26110,2002,0.064696104,-0.124342193,0.223091945,0.269634464,
"SK02","Z�padn� Slovensko",26120,2002,-0.048656878,-0.262407286,0.026133498,-0.030101565,
"SK03","Stredn� Slovensko",26130,2002,-0.099426842,-0.144100348,0.099033997,0.167860479,
"SK04","V�chodn� Slovensko",26140,2002,-0.117359707,-0.202424109,-0.148444627,-0.231032992,
"TR10","Istanbul",30110,2002,,,,,
"TR21","Tekirda?, Edirne, K?rklareli�",30121,2002,,,,,
"TR22","Bal?kesir, �anakkale�",30122,2002,,,,,
"TR31","?zmir�",30211,2002,,,,,
"TR32","Ayd?n, Denizli, Mu?la�",30212,2002,,,,,
"TR33","Manisa, Afyonkarahisar, K�tahya, U?ak�",30213,2002,,,,,
"TR41","Bursa, Eski?ehir, Bilecik�",30131,2002,,,,,
"TR42","Kocaeli, Sakarya, D�zce, Bolu, Yalova�",30132,2002,,,,,
"TR51","Ankara�",30411,2002,,,,,
"TR52","Konya, Karaman�",30412,2002,,,,,
"TR61","Antalya, Isparta, Burdur�",30311,2002,,,,,
"TR62","Adana, Mersin�",30312,2002,,,,,
"TR63","Hatay, Kahramanmara?, Osmaniye�",30313,2002,,,,,
"TR71","K?r?kkale, Aksaray, Ni?de, Nev?ehir, K?r?ehir�",30421,2002,,,,,
"TR72","Kayseri, Sivas, Yozgat�",30422,2002,,,,,
"TR81","Zonguldak, Karab�k, Bart?n�",30511,2002,,,,,
"TR82","Kastamonu, �ank?r?, Sinop�",30512,2002,,,,,
"TR83","Samsun, Tokat, �orum, Amasya�",30513,2002,,,,,
"TR90","Trabzon",30521,2002,,,,,
"TRA1","Erzurum, Erzincan, Bayburt�",30611,2002,,,,,
"TRA2","A?r?, Kars, I?d?r, Ardahan�",30612,2002,,,,,
"TRB1","Malatya, Elaz??, Bing�l, Tunceli�",30621,2002,,,,,
"TRB2","Van, Mu?, Bitlis, Hakkari�",30622,2002,,,,,
"TRC1","Gaziantep, Ad?yaman, Kilis�",30711,2002,,,,,
"TRC2","?anl?urfa, Diyarbak?r�",30712,2002,,,,,
"TRC3","Mardin, Batman, ??rnak, Siirt�",30713,2002,,,,,
"UKC1","Tees Valley and Durham�",9120,2002,-0.014039931,0.094399659,0.124660346,0.110136885,
"UKC2","Northumberland and Tyne and Wear�",9120,2002,-0.014039931,0.094399659,0.124660346,0.110136885,
"UKD1","Cumbria�",9210,2002,-0.126153894,0.038596891,-0.098724663,-0.021970189,
"UKD3","Greater Manchester�",9210,2002,-0.126153894,0.038596891,-0.098724663,-0.021970189,
"UKD4","Lancashire�",9210,2002,-0.126153894,0.038596891,-0.098724663,-0.021970189,
"UKD6","Cheshire�",9210,2002,-0.126153894,0.038596891,-0.098724663,-0.021970189,
"UKD7","Merseyside�",9210,2002,-0.126153894,0.038596891,-0.098724663,-0.021970189,
"UKE1","East Yorkshire and Northern Lincolnshire�",9220,2002,-0.060783299,0.018316222,0.048742097,0.243172123,
"UKE2","North Yorkshire�",9220,2002,-0.060783299,0.018316222,0.048742097,0.243172123,
"UKE3","South Yorkshire�",9220,2002,-0.060783299,0.018316222,0.048742097,0.243172123,
"UKE4","West Yorkshire�",9220,2002,-0.060783299,0.018316222,0.048742097,0.243172123,
"UKF1","Derbyshire and Nottinghamshire�",9250,2002,-0.231365141,-0.01093374,0.06538243,0.161657501,
"UKF2","Leicestershire, Rutland and Northamptonshire�",9250,2002,-0.231365141,-0.01093374,0.06538243,0.161657501,
"UKF3","Lincolnshire�",9250,2002,-0.231365141,-0.01093374,0.06538243,0.161657501,
"UKG1","Herefordshire, Worcestershire and Warwickshire�",9240,2002,0.132253427,0.261579542,0.282820179,0.453250339,
"UKG2","Shropshire and Staffordshire�",9240,2002,0.132253427,0.261579542,0.282820179,0.453250339,
"UKG3","West Midlands�",9240,2002,0.132253427,0.261579542,0.282820179,0.453250339,
"UKH1","East Anglia�",9260,2002,-0.285975867,0.146945113,-0.020065423,0.189607371,
"UKH2","Bedfordshire and Hertfordshire�",9330,2002,-0.113689284,0.309986916,0.218829492,0.324226781,
"UKH3","Essex�",9330,2002,-0.113689284,0.309986916,0.218829492,0.324226781,
"UKI3","London",9325,2002,-0.113689284,0.309986916,0.218829492,0.324226781,
"UKI4","London",9325,2002,-0.113689284,0.309986916,0.218829492,0.324226781,
"UKI5","London",9325,2002,-0.113689284,0.309986916,0.218829492,0.324226781,
"UKI6","London",9325,2002,-0.113689284,0.309986916,0.218829492,0.324226781,
"UKI7","London",9325,2002,-0.113689284,0.309986916,0.218829492,0.324226781,
"UKJ1","Oxfordshire, Berkshire, Buckinghamshire",9320,2002,-0.113689284,0.309986916,0.218829492,0.324226781,
"UKJ2","Surrey, East and West Sussex",9320,2002,-0.113689284,0.309986916,0.218829492,0.324226781,
"UKJ3","Hampshire and Isle of Wight",9320,2002,-0.113689284,0.309986916,0.218829492,0.324226781,
"UKJ4","Kent",9320,2002,-0.113689284,0.309986916,0.218829492,0.324226781,
"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area",9310,2002,-0.060851398,0.146514045,0.202604004,0.206477089,
"UKK2","Dorset and Somerset",9310,2002,-0.060851398,0.146514045,0.202604004,0.206477089,
"UKK3","Cornwall and Isles of Scilly",9310,2002,-0.060851398,0.146514045,0.202604004,0.206477089,
"UKK4","Devon",9310,2002,-0.060851398,0.146514045,0.202604004,0.206477089,
"UKL1","West Wales and The Valleys",9230,2002,-0.303215197,0.016133997,-0.07894448,-0.11368208,
"UKL2","East Wales",9230,2002,-0.303215197,0.016133997,-0.07894448,-0.11368208,
"UKM5","North Eastern Scotland",9110,2002,0.059505685,0.000761897,-0.134039457,-0.197211101,
"UKM6","Highlands and Islands",9110,2002,0.059505685,0.000761897,-0.134039457,-0.197211101,
"UKM7","Eastern Scotland",9110,2002,0.059505685,0.000761897,-0.134039457,-0.197211101,
"UKM8","West Central Scotland",9110,2002,0.059505685,0.000761897,-0.134039457,-0.197211101,
"UKM9","Southern Scotland",9110,2002,0.059505685,0.000761897,-0.134039457,-0.197211101,
"UKN0","Northern Ireland",10150,2002,-0.067117808,0.060228341,-0.106458654,-0.066999597,
"AT11","Burgenland",17110,2005,-0.171230452,0.229582652,-0.192223994,-0.134812167,5720.65
"AT12","Nieder�sterreich",17120,2005,-0.056993744,-0.006829519,-0.187030403,0.006564457,39188.57
"AT13","Wien",17130,2005,-0.023664477,0.162178019,-0.017061755,0.162510105,67364.39
"AT21","K�rnten",17210,2005,-0.008161315,0.069832234,-0.081962608,0.124971868,14568.19
"AT22","Steiermark",17220,2005,0.022967103,-0.096461296,-0.043846991,0.051243594,32520.86
"AT31","Ober�sterreich",17310,2005,-0.078179211,0.170971565,-0.139012872,-0.021483163,42531.43
"AT32","Salzburg",17320,2005,0.092611501,-0.1466217,-0.06032932,0.041569039,18295.72
"AT33","Tirol",17330,2005,-0.178784498,0.268260202,0.017462116,0.065668566,22166.1
"AT34","Vorarlberg",17340,2005,-0.389448394,0.285126603,-0.192733152,0.002511005,11611.14
"BE10","R�gion de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest",2110,2005,-0.099894971,0.155283255,0.064873239,0.157350956,59425.05
"BE21","Prov. Antwerpen",2210,2005,-0.095177397,0.172433538,-0.020693515,0.018911437,59819.52
"BE22","Prov. Limburg (BE)",2220,2005,-0.02921862,0.103695094,-0.093942864,-0.027200234,19352.66
"BE23","Prov. Oost-Vlaanderen",2230,2005,-0.089830713,0.099324829,-0.0919247,-0.058395701,36168.57
"BE24","Prov. Vlaams-Brabant",2240,2005,-0.123526408,0.199270905,-0.088259159,0.037235521,31790.65
"BE25","Prov. West-Vlaanderen",2250,2005,-0.164425323,0.099017753,-0.065119869,-0.050477507,31442.36
"BE31","Prov. Brabant Wallon",2310,2005,-0.107790881,0.248801033,0.213325848,0.295510261,11205.35
"BE32","Prov. Hainaut",2320,2005,-0.257859845,0.020859901,-0.061707014,-0.079181671,25078.53
"BE33","Prov. Li�ge",2330,2005,-0.210356666,0.111753772,0.058002173,0.065409943,22407.24
"BE34","Prov. Luxembourg (BE)",2340,2005,-0.260665546,0.30312103,0.019110355,0.006280289,5217.99
"BE35","Prov. Namur",2350,2005,-0.025680651,0.115288598,0.099931619,0.114947847,9395.71
"BG31","Severozapaden",28310,2005,-0.119329856,0.080099873,-0.095249609,-0.487813567,2241.67
"BG32","Severen Tsentralen",28320,2005,-0.03853501,-0.072710439,-0.198941895,-0.469877739,2279.01
"BG33","Severoiztochen",28330,2005,-0.09630382,-0.122701577,-0.175844876,-0.437262236,2672.12
"BG34","Yugoiztochen",28340,2005,0.027494032,-0.130846396,-0.260147609,-0.415457153,3268.32
"BG41","Yugozapaden",28410,2005,0.05987654,0.022517853,0.037073344,-0.239302752,9689.79
"BG42","Yuzhen Tsentralen",28420,2005,-0.054589642,-0.030507835,-0.261565005,-0.489157776,3701.74
"CH01","R�gion l�manique",33110,2005,-0.0296768,0.051248449,0.094345328,0.399561723,
"CH02","Espace Mittelland",33120,2005,0.029896852,0.028900105,0.092633851,0.46970842,
"CH03","Nordwestschweiz",33130,2005,0.145363616,0.092092746,0.2577638,0.458409058,
"CH04","Z�rich",33140,2005,0.085757934,0.017935642,0.288705884,0.473362409,
"CH05","Ostschweiz",33150,2005,0.1341564,0.183754497,0.218800353,0.465927936,
"CH06","Zentralschweiz",33160,2005,0.07480952,0.154196311,0.248481784,0.387603498,
"CH07","Ticino",33170,2005,-0.237231056,0.005874637,-0.191456238,0.163091456,
"CY00","Cyprus",16,2005,0.072460136,-0.605919191,0.31270876,-0.207564178,15039.29
"CZ01","Praha",19110,2005,0.047730176,-0.090047505,-0.103947788,-0.040549474,26870.28
"CZ02","St?edn� ?echy",19120,2005,0.04023583,-0.024179674,-0.081933843,0.144823173,11365.8
"CZ03","Jihoz�pad",19130,2005,0.057478897,-0.091806448,-0.096406239,0.082579459,11614.53
"CZ04","Severoz�pad",19140,2005,-0.118626029,-0.041302797,-0.150856653,0.073258834,9699.14
"CZ05","Severov�chod",19150,2005,0.03375454,-0.222083995,-0.070461415,0.163881186,13323.09
"CZ06","Jihov�chod",19160,2005,0.040738726,-0.139204565,-0.044952938,0.104273469,15317.31
"CZ07","St?edn� Morava",19170,2005,0.117042914,-0.051638571,-0.00646129,0.187460378,10188.57
"CZ08","Moravskoslezsko",19180,2005,-0.014317731,-0.100090961,-0.019560568,0.149897147,11248.93
"DE11","Stuttgart�",4612,2005,-0.200579905,0.098052733,-0.070547153,-0.028670005,138940.1
"DE12","Karlsruhe�",4611,2005,-0.176894104,0.332902163,-0.144971028,0.09044259,86668.51
"DE13","Freiburg�",4613,2005,0.019666857,0.071769612,-0.082733188,0.103271368,58348.23
"DE14","T�bingen�",4614,2005,-0.298055062,0.499832364,-0.448752447,0.107547937,52311.73
"DE21","Oberbayern�",4623,2005,-0.239477334,0.211560168,-0.112641319,0.082593496,172879.31
"DE22","Niederbayern�",4622,2005,-0.043529084,-0.100468396,-0.336422614,-0.335021323,31091.05
"DE23","Oberpfalz�",4625,2005,-0.240553685,0.030583635,0.102692221,0.407224156,29240.59
"DE24","Oberfranken�",4624,2005,-0.394264683,0.041228641,0.057260359,0.155769046,26597.8
"DE25","Mittelfranken�",4621,2005,-0.408546681,-0.118694219,-0.275696511,-0.430915735,50801.91
"DE26","Unterfranken�",4627,2005,-0.295565426,0.242131163,-0.101403856,0.066158435,37397
"DE27","Schwaben�",4626,2005,-0.111975866,0.264819114,-0.132191053,-0.38633201,48903.5
"DE30","Berlin",4320,2005,0.01101498,0.307196619,-0.085554249,0.24389118,87253.71
"DE40","Brandenburg",14330,2005,-0.097980361,0.176235688,-0.036480104,-0.107907595,48715.85
"DE50","Bremen",4130,2005,-0.031838077,-0.347854432,0.095120906,0.209038168,25107.78
"DE60","Hamburg",4120,2005,-0.286877363,0.172515315,-0.401968314,-0.020335557,87943.93
"DE71","Darmstadt�",4421,2005,-0.197622275,0.040025025,-0.227070053,-0.03116676,152781.89
"DE72","Gie�en�",4424,2005,-0.046417663,0.161708887,0.003075627,0.004545784,26821.24
